timestamp,power_status,supply_temp,return_temp,delta_temp_raw,delta_temp_clamped,brine_in_temp,brine_out_temp,outdoor_temp,desired_supply_temp,heat_output_kw,cop,power_input_kw
2025-04-13 20:00:00,0.0,31.0,26.0,5.0,5.0,3.0,0.0,7.0,30.0,0.0,,0.0
2025-04-13 20:15:00,1.0,,,,,,2.0,,,0.0,,0.0
2025-04-13 20:30:00,1.0,28.4,,,,,0.5,,,0.0,,0.0
2025-04-13 21:30:00,0.0,56.5,49.25,7.25,7.25,2.0,,,,0.0,,0.0
2025-04-13 22:00:00,0.0,,,,,3.0,,,,0.0,,0.0
2025-04-13 22:30:00,1.0,31.0,26.0,5.0,5.0,,,,,11.495,4.75,2.42
2025-04-13 23:00:00,0.0,27.5,,,,,1.0,8.0,29.0,0.0,,0.0
2025-04-13 23:45:00,1.0,,,,,,,,,0.0,,0.0
2025-04-14 00:00:00,0.0,29.0,,,,,1.0,,,0.0,,0.0
2025-04-14 01:00:00,1.0,27.666666666666668,25.5,2.166666666666668,2.166666666666668,,2.0,,,4.981166666666669,4.75,1.0486666666666673
2025-04-14 01:30:00,0.0,,,,,,,,,0.0,,0.0
2025-04-14 02:00:00,1.0,30.666666666666668,,,,,1.3333333333333333,,,0.0,,0.0
2025-04-14 02:30:00,0.0,28.5,,,,,2.0,,,0.0,,0.0
2025-04-14 03:15:00,0.0,28.333333333333332,,,,3.0,3.0,,,0.0,,0.0
2025-04-14 03:30:00,0.0,28.25,25.0,3.25,3.25,,1.5,9.0,28.0,0.0,,0.0
2025-04-14 04:30:00,1.0,31.0,26.0,5.0,5.0,3.5,,8.0,,11.495,4.75,2.42
2025-04-14 05:00:00,0.0,30.0,,,,,2.0,,29.0,0.0,,0.0
2025-04-14 05:30:00,1.0,,,,,,,,,0.0,,0.0
2025-04-14 06:00:00,0.0,,27.0,,,,0.0,,,0.0,,0.0
2025-04-14 06:45:00,0.0,30.0,,,,,2.0,,,0.0,,0.0
2025-04-14 07:00:00,0.0,25.5,25.0,0.5,2.0,,,,,0.0,,0.0
2025-04-14 08:00:00,1.0,,,,,4.0,,,,0.0,,0.0
2025-04-14 08:30:00,0.0,36.5,30.333333333333332,6.166666666666668,6.166666666666668,,2.25,10.0,27.0,0.0,,0.0
2025-04-14 09:15:00,0.0,53.5,49.5,4.0,4.0,,,,25.0,0.0,,0.0
2025-04-14 09:30:00,0.0,50.625,44.833333333333336,5.791666666666664,5.791666666666664,,1.5,12.0,,0.0,,0.0
2025-04-14 10:15:00,1.0,,,,,4.0,,,,0.0,,0.0
2025-04-14 10:30:00,0.0,,,,,,4.0,13.0,,0.0,,0.0
2025-04-14 11:30:00,0.0,,,,,,,,,0.0,,0.0
2025-04-14 12:00:00,0.0,23.0,23.0,0.0,2.0,5.0,,,,0.0,,0.0
2025-04-14 12:45:00,0.0,,,,,,,,,0.0,,0.0
2025-04-14 13:00:00,0.0,,,,,,5.0,,,0.0,,0.0
2025-04-14 13:45:00,0.0,54.0,49.5,4.5,4.5,4.0,1.0,,,0.0,,0.0
2025-04-14 14:00:00,0.0,45.42857142857143,40.166666666666664,5.261904761904766,5.261904761904766,,3.0,,,0.0,,0.0
2025-04-14 15:00:00,0.0,,,,,,,,,0.0,,0.0
2025-04-14 15:30:00,0.0,,,,,5.0,,,,0.0,,0.0
2025-04-14 16:15:00,0.0,,,,,,,,,0.0,,0.0
2025-04-14 16:30:00,0.0,,,,,,,,,0.0,,0.0
2025-04-14 17:15:00,0.0,,,,,,,,,0.0,,0.0
2025-04-14 17:30:00,0.0,,,,,,,,,0.0,,0.0
2025-04-14 18:30:00,0.0,,,,,,,14.0,,0.0,,0.0
2025-04-14 19:00:00,0.0,46.55555555555556,40.54545454545455,6.01010101010101,6.01010101010101,,2.5,,,0.0,,0.0
2025-04-14 19:45:00,1.0,32.5,23.75,8.75,8.75,3.0,2.5,,,20.11625,4.75,4.235
2025-04-14 20:00:00,0.0,29.0,,,,4.0,3.0,12.0,,0.0,,0.0
2025-04-14 21:00:00,1.0,,25.0,,,,,,,0.0,,0.0
2025-04-14 22:00:00,0.0,,,,,,,,,0.0,,0.0
2025-04-14 22:30:00,0.0,,,,,,,9.0,28.0,0.0,,0.0
2025-04-14 23:15:00,1.0,52.8,45.5,7.299999999999997,7.299999999999997,,0.5,,,16.78269999999999,4.75,3.533199999999998
2025-04-14 23:30:00,0.0,57.0,51.0,6.0,6.0,,1.5,,,0.0,,0.0
2025-04-15 00:30:00,1.0,,,,,,,8.0,29.0,0.0,,0.0
2025-04-15 01:30:00,1.0,,26.0,,,,,,30.0,0.0,,0.0
2025-04-15 02:45:00,1.0,,,,,,,,,0.0,,0.0
2025-04-15 04:00:00,1.0,,,,,,,,,0.0,,0.0
2025-04-15 05:00:00,1.0,,,,,,,,,0.0,,0.0
2025-04-15 06:15:00,1.0,,,,,,,,,0.0,,0.0
2025-04-15 07:30:00,1.0,,,,,,,,,0.0,,0.0
2025-04-15 08:30:00,1.0,48.0,42.0,6.0,6.0,,,,,13.794,4.75,2.904
2025-04-15 09:45:00,1.0,41.5,32.4,9.100000000000001,9.100000000000001,3.0,0.5,10.0,27.0,20.920900000000003,4.75,4.404400000000001
2025-04-15 10:00:00,0.0,46.5,36.5,10.0,10.0,,,,26.0,0.0,,0.0
2025-04-15 11:00:00,1.0,,,,,3.0,2.0,,,0.0,,0.0
2025-04-15 11:30:00,0.0,,24.0,,,,,,,0.0,,0.0
2025-04-15 12:00:00,0.0,,,,,4.0,4.0,,,0.0,,0.0
2025-04-15 12:30:00,0.0,47.333333333333336,45.25,2.0833333333333357,2.0833333333333357,,2.5,14.0,,0.0,,0.0
2025-04-15 13:15:00,0.0,53.75,35.75,18.0,10.0,,4.0,15.0,,0.0,,0.0
2025-04-15 13:30:00,0.0,,24.0,,,,,,,0.0,,0.0
2025-04-15 14:30:00,0.0,,,,,5.0,,16.0,,0.0,,0.0
2025-04-15 15:00:00,0.0,23.0,23.0,0.0,2.0,,,,,0.0,,0.0
2025-04-15 15:30:00,0.0,,,,,,5.0,,,0.0,,0.0
2025-04-15 16:00:00,0.0,,,,,,,,,0.0,,0.0
2025-04-15 16:45:00,0.0,,,,,,,,,0.0,,0.0
2025-04-15 17:00:00,0.0,,,,,,,,,0.0,,0.0
2025-04-15 18:00:00,1.0,54.5,49.833333333333336,4.666666666666664,4.666666666666664,,0.0,,,10.72866666666666,4.75,2.2586666666666653
2025-04-15 18:30:00,0.0,24.5,23.5,1.0,2.0,,3.0,,,0.0,,0.0
2025-04-15 19:15:00,1.0,,,,,,,,25.0,0.0,,0.0
2025-04-15 19:30:00,0.0,29.0,,,,,3.0,12.0,,0.0,,0.0
2025-04-15 20:15:00,1.0,30.0,,,,3.0,1.0,10.0,27.0,0.0,,0.0
2025-04-15 20:30:00,0.0,,25.0,,,,,,,0.0,,0.0
2025-04-15 21:30:00,0.0,,,,,3.0,,9.0,28.0,0.0,,0.0
2025-04-15 22:00:00,0.0,29.0,26.0,3.0,3.0,,2.0,,,0.0,,0.0
2025-04-15 22:45:00,1.0,,,,,,,,,0.0,,0.0
2025-04-15 23:00:00,0.0,29.0,26.0,3.0,3.0,,2.0,,,0.0,,0.0
2025-04-15 23:45:00,1.0,31.0,,,,,,,,0.0,,0.0
2025-04-16 00:00:00,0.0,26.5,26.0,0.5,2.0,,2.0,8.0,29.0,0.0,,0.0
2025-04-16 01:00:00,1.0,29.0,,,,,2.0,,,0.0,,0.0
2025-04-16 01:30:00,0.0,31.0,,,,,,,,0.0,,0.0
2025-04-16 02:15:00,1.0,29.0,,,,,1.5,,,0.0,,0.0
2025-04-16 02:30:00,0.0,30.5,,,,,,,,0.0,,0.0
2025-04-16 03:15:00,1.0,27.0,,,,,2.0,,,0.0,,0.0
2025-04-16 03:30:00,0.0,28.5,,,,,1.0,,,0.0,,0.0
2025-04-16 04:30:00,1.0,56.0,52.5,3.5,3.5,,,,,8.0465,4.75,1.694
2025-04-16 05:00:00,0.0,29.0,25.0,4.0,4.0,,1.0,,,0.0,,0.0
2025-04-16 05:45:00,0.0,,,,,,,,,0.0,,0.0
2025-04-16 06:00:00,0.0,29.2,25.0,4.199999999999999,4.199999999999999,,1.0,,,0.0,,0.0
2025-04-16 07:00:00,1.0,,,,,4.0,,,,0.0,,0.0
2025-04-16 08:00:00,0.0,,,,,,,,,0.0,,0.0
2025-04-16 08:30:00,0.0,,,,,5.0,,,,0.0,,0.0
2025-04-16 09:15:00,0.0,,,,,,,13.0,,0.0,,0.0
2025-04-16 09:30:00,0.0,,,,,,5.0,,,0.0,,0.0
2025-04-16 10:30:00,1.0,49.0,43.0,6.0,6.0,,,,,13.794,4.75,2.904
2025-04-16 11:30:00,0.0,,,,,3.0,3.0,16.0,,0.0,,0.0
2025-04-16 12:00:00,0.0,,23.0,,,,4.0,,,0.0,,0.0
2025-04-16 12:45:00,0.0,,,,,,,17.0,,0.0,,0.0
2025-04-16 13:00:00,0.0,,,,,5.0,,,,0.0,,0.0
2025-04-16 14:00:00,0.0,,,,,,,,,0.0,,0.0
2025-04-16 15:00:00,0.0,,,,,,,,,0.0,,0.0
2025-04-16 15:30:00,0.0,,,,,,,,,0.0,,0.0
2025-04-16 16:15:00,0.0,,,,,,,,,0.0,,0.0
2025-04-16 16:30:00,0.0,,,,,,,15.0,,0.0,,0.0
2025-04-16 17:30:00,0.0,,,,,,,,,0.0,,0.0
2025-04-16 18:30:00,1.0,23.0,23.0,0.0,2.0,5.0,,13.0,,4.598,4.75,0.968
2025-04-16 19:00:00,0.0,,,,,,5.0,,,0.0,,0.0
2025-04-16 19:30:00,0.0,25.666666666666668,22.0,3.666666666666668,3.666666666666668,,3.5,,,0.0,,0.0
2025-04-16 20:00:00,0.0,29.0,,,,,2.0,12.0,,0.0,,0.0
2025-04-16 20:30:00,0.0,23.0,23.0,0.0,2.0,,,,25.0,0.0,,0.0
2025-04-16 21:00:00,0.0,,,,,4.0,,,,0.0,,0.0
2025-04-16 21:30:00,1.0,39.57142857142857,38.333333333333336,1.2380952380952337,2.0,,1.5,,,4.598,4.75,0.968
2025-04-16 22:00:00,0.0,56.0,52.5,3.5,3.5,3.0,0.0,,,0.0,,0.0
2025-04-16 22:30:00,1.0,23.0,23.0,0.0,2.0,,3.0,11.0,,4.598,4.75,0.968
2025-04-16 23:00:00,0.0,44.111111111111114,39.44444444444444,4.666666666666671,4.666666666666671,3.0,1.0,,26.0,0.0,,0.0
2025-04-16 23:30:00,0.0,40.5,36.6,3.8999999999999986,3.8999999999999986,,1.3333333333333333,,,0.0,,0.0
2025-04-17 00:00:00,1.0,24.0,24.0,0.0,2.0,4.0,3.0,,,4.598,4.75,0.968
2025-04-17 00:30:00,0.0,29.0,24.0,5.0,5.0,,1.0,,,0.0,,0.0
2025-04-17 01:00:00,0.0,25.0,24.5,0.5,2.0,3.0,3.0,,,0.0,,0.0
2025-04-17 01:30:00,0.0,,23.0,,,,4.0,,,0.0,,0.0
2025-04-17 02:00:00,0.0,,,,,,,,,0.0,,0.0
2025-04-17 02:45:00,1.0,23.0,23.0,0.0,2.0,,,,,4.598,4.75,0.968
2025-04-17 03:00:00,0.0,28.666666666666668,24.0,4.666666666666668,4.666666666666668,,2.5,,,0.0,,0.0
2025-04-17 03:45:00,0.0,24.0,24.0,0.0,2.0,,4.0,,,0.0,,0.0
2025-04-17 04:00:00,0.0,27.4,23.0,4.399999999999999,4.399999999999999,,2.5,,,0.0,,0.0
2025-04-17 04:45:00,1.0,24.0,24.0,0.0,2.0,,,,,4.598,4.75,0.968
2025-04-17 05:00:00,0.0,,,,,,4.0,,,0.0,,0.0
2025-04-17 05:45:00,0.0,25.666666666666668,,,,,3.0,,,0.0,,0.0
2025-04-17 06:00:00,0.0,,,,,,4.0,,,0.0,,0.0
2025-04-17 06:45:00,1.0,27.0,25.0,2.0,2.0,,3.0,,,4.598,4.75,0.968
2025-04-17 07:00:00,0.0,24.0,24.0,0.0,2.0,,3.0,,,0.0,,0.0
2025-04-17 07:45:00,0.0,,,,,,,,,0.0,,0.0
2025-04-17 08:00:00,0.0,,,,,5.0,5.0,12.0,,0.0,,0.0
2025-04-17 08:45:00,0.0,,,,,,,,,0.0,,0.0
2025-04-17 09:00:00,0.0,,,,,,,,24.0,0.0,,0.0
2025-04-17 09:45:00,0.0,,,,,,,,,0.0,,0.0
2025-04-17 10:00:00,0.0,,23.0,,,,,,,0.0,,0.0
2025-04-17 10:45:00,0.0,49.0,41.0,8.0,8.0,3.0,0.0,,,0.0,,0.0
2025-04-17 11:00:00,0.0,52.5,48.0,4.5,4.5,,,13.0,,0.0,,0.0
2025-04-17 12:00:00,1.0,,22.0,,,4.0,,,,0.0,,0.0
2025-04-17 13:00:00,1.0,23.5,23.0,0.5,2.0,4.0,4.0,,,4.598,4.75,0.968
2025-04-17 14:00:00,0.0,22.0,22.0,0.0,2.0,5.0,,,,0.0,,0.0
2025-04-17 14:30:00,0.0,41.714285714285715,35.285714285714285,6.428571428571431,6.428571428571431,4.0,1.5,,,0.0,,0.0
2025-04-17 15:00:00,0.0,42.0,33.333333333333336,8.666666666666664,8.666666666666664,4.5,2.5,16.0,,0.0,,0.0
2025-04-17 16:00:00,0.0,32.0,28.0,4.0,4.0,11.5,,15.0,,0.0,,0.0
2025-04-17 16:30:00,0.0,30.0,26.0,4.0,4.0,14.5,13.0,,,0.0,,0.0
2025-04-17 17:00:00,0.0,,,,,17.0,14.0,,,0.0,,0.0
2025-04-17 17:30:00,0.0,28.0,,,,18.0,,14.0,,0.0,,0.0
2025-04-17 18:00:00,0.0,27.0,,,,,16.0,,,0.0,,0.0
2025-04-17 18:30:00,0.0,36.4,29.4,7.0,7.0,6.25,3.8,,,0.0,,0.0
2025-04-17 19:00:00,1.0,51.5,46.5,5.0,5.0,,,,,11.495,4.75,2.42
2025-04-17 19:30:00,0.0,41.285714285714285,32.0,9.285714285714285,9.285714285714285,,1.6666666666666667,,,0.0,,0.0
2025-04-17 20:00:00,0.0,,,,,,4.0,12.0,25.0,0.0,,0.0
2025-04-17 20:30:00,0.0,27.0,,,,5.0,3.0,,,0.0,,0.0
2025-04-17 21:00:00,1.0,29.0,24.0,5.0,5.0,,,,,11.495,4.75,2.42
2025-04-17 21:30:00,0.0,26.8,23.0,3.8000000000000007,3.8000000000000007,4.0,1.6666666666666667,,,0.0,,0.0
2025-04-17 22:00:00,0.0,26.0,23.0,3.0,3.0,3.0,2.0,,,0.0,,0.0
2025-04-17 22:30:00,1.0,26.333333333333332,,,,,2.0,,,0.0,,0.0
2025-04-17 23:15:00,0.0,,,,,,1.0,,,0.0,,0.0
2025-04-17 23:30:00,0.0,26.0,,,,3.0,3.0,,,0.0,,0.0
2025-04-18 00:15:00,1.0,,,,,,,,,0.0,,0.0
2025-04-18 00:30:00,0.0,26.5,24.5,2.0,2.0,,1.5,,,0.0,,0.0
2025-04-18 01:15:00,1.0,28.0,,,,,2.5,,,0.0,,0.0
2025-04-18 01:30:00,0.0,27.0,24.0,3.0,3.0,4.0,2.0,,,0.0,,0.0
2025-04-18 02:15:00,1.0,25.5,,,,,2.5,,,0.0,,0.0
2025-04-18 02:30:00,0.0,27.666666666666668,24.0,3.666666666666668,3.666666666666668,4.0,1.3333333333333333,,,0.0,,0.0
2025-04-18 03:15:00,0.0,27.6,24.0,3.6000000000000014,3.6000000000000014,4.0,2.0,,,0.0,,0.0
2025-04-18 03:30:00,0.0,,25.0,,,,1.0,10.0,27.0,0.0,,0.0
2025-04-18 04:15:00,1.0,30.0,,,,,1.0,,,0.0,,0.0
2025-04-18 04:30:00,0.0,26.0,25.0,1.0,2.0,3.0,2.5,,,0.0,,0.0
2025-04-18 05:15:00,1.0,,,,,,,,,0.0,,0.0
2025-04-18 05:30:00,0.0,27.333333333333332,24.0,3.333333333333332,3.333333333333332,,2.5,,,0.0,,0.0
2025-04-18 06:15:00,1.0,26.75,24.5,2.25,2.25,,3.0,,,5.17275,4.75,1.089
2025-04-18 06:30:00,0.0,27.333333333333332,,,,,1.3333333333333333,,27.0,0.0,,0.0
2025-04-18 07:15:00,0.0,27.75,,,,4.0,1.5,,,0.0,,0.0
2025-04-18 07:30:00,0.0,27.333333333333332,25.0,2.333333333333332,2.333333333333332,3.0,3.0,,,0.0,,0.0
2025-04-18 08:30:00,1.0,28.5,23.5,5.0,5.0,,2.0,,,11.495,4.75,2.42
2025-04-18 09:30:00,0.0,,,,,,,,,0.0,,0.0
2025-04-18 10:30:00,0.0,,,,,,2.0,,25.0,0.0,,0.0
2025-04-18 11:00:00,0.0,23.5,23.0,0.5,2.0,,,12.0,,0.0,,0.0
2025-04-18 11:30:00,0.0,,,,,5.0,,,,0.0,,0.0
2025-04-18 12:00:00,0.0,22.0,22.0,0.0,2.0,,5.0,14.0,,0.0,,0.0
2025-04-18 12:30:00,0.0,,,,,,,,,0.0,,0.0
2025-04-18 13:00:00,0.0,,,,,,,,,0.0,,0.0
2025-04-18 13:30:00,0.0,,,,,,,,,0.0,,0.0
2025-04-18 14:00:00,0.0,,,,,,,15.0,,0.0,,0.0
2025-04-18 14:30:00,1.0,26.0,,,,,3.0,14.0,,0.0,,0.0
2025-04-18 15:00:00,0.0,22.0,22.0,0.0,2.0,,5.0,,,0.0,,0.0
2025-04-18 15:30:00,0.0,,,,,,,15.0,,0.0,,0.0
2025-04-18 16:00:00,0.0,,,,,,,,,0.0,,0.0
2025-04-18 16:30:00,0.0,23.0,,,,,,14.0,,0.0,,0.0
2025-04-18 17:00:00,0.0,,22.0,,,5.0,5.0,,,0.0,,0.0
2025-04-18 17:45:00,0.0,28.0,23.0,5.0,5.0,,3.5,,,0.0,,0.0
2025-04-18 18:00:00,0.0,,,,,,2.0,13.0,,0.0,,0.0
2025-04-18 18:45:00,1.0,40.25,37.0,3.25,3.25,,2.5,,,7.47175,4.75,1.573
2025-04-18 19:00:00,0.0,22.5,,,,,4.0,,,0.0,,0.0
2025-04-18 19:45:00,0.0,,,,,,,,,0.0,,0.0
2025-04-18 20:00:00,0.0,,,,,,5.0,,,0.0,,0.0
2025-04-18 20:45:00,0.0,27.0,,,,,3.3333333333333335,,,0.0,,0.0
2025-04-18 21:00:00,0.0,,23.0,,,,2.0,,,0.0,,0.0
2025-04-18 21:45:00,0.0,22.0,22.0,0.0,2.0,5.0,,,,0.0,,0.0
2025-04-18 22:00:00,0.0,,,,,,5.0,12.0,,0.0,,0.0
2025-04-18 22:45:00,1.0,24.5,,,,4.0,4.0,,,0.0,,0.0
2025-04-18 23:00:00,0.0,23.0,22.0,1.0,2.0,,,,,0.0,,0.0
2025-04-18 23:45:00,0.0,,,,,,,,,0.0,,0.0
2025-04-19 00:00:00,0.0,27.333333333333332,22.0,5.333333333333332,5.333333333333332,,3.5,,,0.0,,0.0
2025-04-19 00:30:00,0.0,,,,,4.0,2.0,12.0,24.0,0.0,,0.0
2025-04-19 00:45:00,0.0,23.5,,,,,2.0,,,0.0,,0.0
2025-04-19 01:00:00,1.0,,22.0,,,,4.0,,,0.0,,0.0
2025-04-19 01:45:00,0.0,,,,,,,,,0.0,,0.0
2025-04-19 02:00:00,0.0,24.75,,,,,3.0,,,0.0,,0.0
2025-04-19 03:00:00,1.0,,,,,,,11.0,,0.0,,0.0
2025-04-19 04:00:00,0.0,,,,,,1.0,,26.0,0.0,,0.0
2025-04-19 05:00:00,1.0,,24.0,,,3.0,,,,0.0,,0.0
2025-04-19 05:30:00,0.0,26.333333333333332,,,,,3.0,10.0,,0.0,,0.0
2025-04-19 06:00:00,1.0,,,,,3.0,,,27.0,0.0,,0.0
2025-04-19 06:30:00,0.0,29.0,,,,,,,,0.0,,0.0
2025-04-19 07:00:00,1.0,28.5,23.0,5.5,5.5,,1.5,,,12.644499999999999,4.75,2.662
2025-04-19 07:30:00,0.0,29.0,,,,,,,,0.0,,0.0
2025-04-19 08:00:00,1.0,28.0,23.0,5.0,5.0,,1.5,,26.0,11.495,4.75,2.42
2025-04-19 08:30:00,0.0,29.0,,,,,,,27.0,0.0,,0.0
2025-04-19 09:00:00,1.0,24.0,,,,,2.0,,,0.0,,0.0
2025-04-19 10:00:00,0.0,29.0,,,,,,,,0.0,,0.0
2025-04-19 10:30:00,0.0,28.5,23.0,5.5,5.5,,1.5,,,0.0,,0.0
2025-04-19 11:00:00,1.0,29.0,,,,,,,,0.0,,0.0
2025-04-19 11:30:00,0.0,27.666666666666668,23.0,4.666666666666668,4.666666666666668,,2.0,,,0.0,,0.0
2025-04-19 12:00:00,1.0,29.0,,,,,,,,0.0,,0.0
2025-04-19 12:30:00,0.0,23.0,23.0,0.0,2.0,,,,,0.0,,0.0
2025-04-19 13:15:00,0.0,25.75,23.5,2.25,2.25,,3.0,12.0,25.0,0.0,,0.0
2025-04-19 13:30:00,0.0,,,,,,4.0,,,0.0,,0.0
2025-04-19 14:15:00,0.0,,,,,,,,,0.0,,0.0
2025-04-19 14:30:00,0.0,22.0,22.0,0.0,2.0,5.0,,,,0.0,,0.0
2025-04-19 15:15:00,0.0,27.5,,,,,3.0,,25.0,0.0,,0.0
2025-04-19 15:30:00,0.0,28.0,23.0,5.0,5.0,,2.0,,,0.0,,0.0
2025-04-19 16:15:00,1.0,,,,,,1.0,,,0.0,,0.0
2025-04-19 16:30:00,0.0,25.5,24.0,1.5,2.0,3.0,3.0,,,0.0,,0.0
2025-04-19 17:15:00,1.0,,,,,,,,,0.0,,0.0
2025-04-19 17:30:00,0.0,,24.0,,,,3.0,,,0.0,,0.0
2025-04-19 18:15:00,1.0,,,,,,,10.0,27.0,0.0,,0.0
2025-04-19 18:30:00,0.0,,,,,3.0,,,,0.0,,0.0
2025-04-19 19:15:00,1.0,,,,,,,,,0.0,,0.0
2025-04-19 20:15:00,1.0,,24.0,,,,,,,0.0,,0.0
2025-04-19 20:30:00,0.0,29.0,,,,,,,,0.0,,0.0
2025-04-19 21:15:00,1.0,,,,,,,,,0.0,,0.0
2025-04-19 22:15:00,1.0,,,,,,,,,0.0,,0.0
2025-04-19 23:30:00,1.0,,,,,,,,,0.0,,0.0
2025-04-20 00:30:00,1.0,,,,,,,8.0,29.0,0.0,,0.0
2025-04-20 01:30:00,1.0,,,,,,,8.0,29.0,0.0,,0.0
2025-04-20 02:00:00,0.0,,,,,,,9.0,,0.0,,0.0
2025-04-20 02:30:00,1.0,,,,,,,8.0,28.0,0.0,,0.0
2025-04-20 03:30:00,1.0,,,,,,,,,0.0,,0.0
2025-04-20 04:00:00,0.0,,,,,,,,,0.0,,0.0
2025-04-20 04:30:00,1.0,,,,,,,,,0.0,,0.0
